Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Age,Gender,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD21306,2023-08-22,2023-08-26,C1363,Customer_706,CORPORATE,38,MALE,WEST,NEW DELHI,FURNITURE,BOOKCASES,Product_104,40079.61,6,0.0,6570.67
ORD21307,2023-01-24,2023-01-27,C1866,Customer_385,CORPORATE,48,MALE,EAST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_27,7178.85,2,0.05,403.05
ORD21308,2025-11-15,2025-11-20,C1216,Customer_77,CONSUMER,40,MALE,SOUTH,BANGALORE,FURNITURE,BOOKCASES,Product_217,5203.68,2,0.2,8098.99
ORD21309,2025-10-02,2025-10-07,C1332,Customer_67,CONSUMER,40,MALE,WEST,NEW DELHI,FURNITURE,TABLES,Product_298,49929.61,6,0.2,6013.84
ORD21310,2024-06-05,2024-06-10,C1524,Customer_671,CONSUMER,58,FEMALE,EAST,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_86,40354.77,6,0.05,3058.18
ORD21311,2023-01-17,2023-01-18,C1451,Customer_976,CONSUMER,62,FEMALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_28,26782.21,9,0.05,8647.71
ORD21312,2023-09-02,2023-09-07,C1530,Customer_412,HOME OFFICE,32,MALE,EAST,MUMBAI,FURNITURE,TABLES,Product_234,47883.96,3,0.05,6288.67
ORD21313,2024-12-18,2024-12-23,C1029,Customer_447,HOME OFFICE,45,FEMALE,EAST,CHENNAI,FURNITURE,CHAIRS,Product_208,5339.65,3,0.05,557.62
ORD21314,2025-02-08,2025-02-09,C1847,Customer_549,CONSUMER,51,MALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_103,30976.3,2,0.15,7136.89
ORD21315,2024-12-17,2024-12-22,C1081,Customer_932,CONSUMER,39,MALE,SOUTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_270,15977.87,4,0.2,5313.17
ORD21316,2023-04-28,2023-05-02,C1508,Customer_983,HOME OFFICE,56,FEMALE,NORTH,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_245,13951.49,2,0.0,1553.94
ORD21317,2023-01-09,2023-01-13,C1189,Customer_957,HOME OFFICE,61,FEMALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_160,10336.77,2,0.0,4405.65
ORD21318,2024-08-20,2024-08-21,C1344,Customer_183,CONSUMER,23,MALE,WEST,MUMBAI,TECHNOLOGY,PHONES,Product_248,48876.07,9,0.15,8218.87
ORD21319,2023-01-23,2023-01-27,C1692,Customer_166,HOME OFFICE,39,MALE,SOUTH,MUMBAI,TECHNOLOGY,LAPTOPS,Product_173,6211.71,3,0.0,4669.34
ORD21320,2023-08-28,2023-09-03,C1022,Customer_689,HOME OFFICE,47,FEMALE,NORTH,CHENNAI,FURNITURE,CHAIRS,Product_42,10840.78,1,0.0,5441.68
ORD21321,2023-01-27,2023-02-02,C1406,Customer_204,HOME OFFICE,44,FEMALE,NORTH,BANGALORE,FURNITURE,CHAIRS,Product_134,20040.12,1,0.2,5141.3
ORD21322,2025-09-10,2025-09-16,C1017,Customer_283,HOME OFFICE,37,FEMALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_11,3924.52,9,0.1,827.76
ORD21323,2023-07-18,2023-07-21,C1795,Customer_985,CORPORATE,47,FEMALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_269,45452.14,2,0.05,2716.23
ORD21324,2025-02-13,2025-02-18,C1875,Customer_798,CONSUMER,49,FEMALE,EAST,CHENNAI,FURNITURE,BOOKCASES,Product_36,39682.4,3,0.0,1571.45
ORD21325,2023-04-02,2023-04-05,C1809,Customer_289,CONSUMER,32,MALE,WEST,MUMBAI,FURNITURE,TABLES,Product_214,36765.37,3,0.05,6822.81
ORD21326,2025-04-30,2025-05-04,C1735,Customer_488,CONSUMER,32,FEMALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_220,36361.26,7,0.15,-1866.56
ORD21327,2023-10-27,2023-10-28,C1007,Customer_534,CORPORATE,32,FEMALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_271,11559.33,2,0.0,5545.66
ORD21328,2023-10-23,2023-10-29,C1480,Customer_588,CONSUMER,33,FEMALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_73,17479.89,4,0.15,8527.74
ORD21329,2024-10-08,2024-10-09,C1002,Customer_283,CORPORATE,45,MALE,EAST,CHENNAI,TECHNOLOGY,ACCESSORIES,Product_93,31231.96,5,0.0,3675.44
ORD21330,2025-09-27,2025-09-30,C1076,Customer_475,CORPORATE,40,MALE,NORTH,NEW DELHI,OFFICE SUPPLIES,STORAGE,Product_203,45825.63,3,0.05,2350.78
ORD21331,2025-12-18,2025-12-22,C1319,Customer_997,CORPORATE,31,FEMALE,WEST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_67,6541.27,9,0.15,3561.87
ORD21332,2025-06-27,2025-07-02,C1318,Customer_467,CORPORATE,59,FEMALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_122,14335.27,9,0.2,3140.47
ORD21333,2025-05-20,2025-05-24,C1397,Customer_637,CONSUMER,58,FEMALE,EAST,CHENNAI,TECHNOLOGY,PHONES,Product_180,46352.33,7,0.2,9537.65
ORD21334,2025-01-22,2025-01-28,C1900,Customer_408,CORPORATE,22,MALE,EAST,PATNA,OFFICE SUPPLIES,PAPER,Product_101,23258.95,4,0.2,8730.3
ORD21335,2023-12-08,2023-12-12,C1012,Customer_962,CONSUMER,53,MALE,SOUTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_39,9418.92,7,0.15,9709.8
ORD21336,2023-03-03,2023-03-04,C1617,Customer_447,HOME OFFICE,59,FEMALE,SOUTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_55,39134.4,8,0.1,-653.19
ORD21337,2025-02-14,2025-02-16,C1970,Customer_769,CORPORATE,27,FEMALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_118,39652.51,4,0.0,9811.5
ORD21338,2024-09-16,2024-09-22,C1227,Customer_686,CORPORATE,50,MALE,NORTH,BANGALORE,TECHNOLOGY,PHONES,Product_133,8262.38,6,0.2,2991.99
ORD21339,2023-09-13,2023-09-18,C1598,Customer_339,CORPORATE,43,FEMALE,EAST,BANGALORE,FURNITURE,CHAIRS,Product_264,4996.49,3,0.2,2697.15
ORD21340,2025-04-07,2025-04-13,C1835,Customer_802,CORPORATE,60,MALE,SOUTH,PATNA,FURNITURE,BOOKCASES,Product_258,43687.85,7,0.15,5631.97
ORD21341,2025-10-10,2025-10-16,C1935,Customer_774,CONSUMER,60,FEMALE,SOUTH,BANGALORE,TECHNOLOGY,LAPTOPS,Product_277,6655.58,1,0.2,7448.24
ORD21342,2024-09-06,2024-09-11,C1534,Customer_900,CONSUMER,49,FEMALE,EAST,MUMBAI,TECHNOLOGY,LAPTOPS,Product_46,21830.11,2,0.0,-309.01
ORD21343,2023-09-02,2023-09-08,C1276,Customer_148,CONSUMER,26,FEMALE,WEST,CHENNAI,FURNITURE,TABLES,Product_241,8149.35,8,0.15,1111.7
ORD21344,2025-01-26,2025-01-27,C1825,Customer_173,CONSUMER,41,FEMALE,WEST,CHENNAI,FURNITURE,TABLES,Product_213,46661.45,4,0.2,8770.04
ORD21345,2025-04-03,2025-04-07,C1326,Customer_983,CONSUMER,30,FEMALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_177,5579.37,7,0.15,4398.01
ORD21346,2025-02-18,2025-02-19,C1099,Customer_577,CONSUMER,62,FEMALE,EAST,MUMBAI,FURNITURE,TABLES,Product_91,42865.07,2,0.05,2.19
ORD21347,2025-01-01,2025-01-05,C1486,Customer_27,CONSUMER,64,FEMALE,EAST,PATNA,OFFICE SUPPLIES,PAPER,Product_277,38863.87,3,0.0,1048.2
ORD21348,2025-05-27,2025-05-29,C1354,Customer_417,CORPORATE,58,MALE,NORTH,PATNA,OFFICE SUPPLIES,STORAGE,Product_164,1011.13,6,0.1,-1448.95
ORD21349,2024-05-30,2024-06-05,C1488,Customer_511,HOME OFFICE,53,FEMALE,SOUTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_160,1582.1,5,0.2,-1719.41
ORD21350,2024-04-18,2024-04-20,C1230,Customer_30,CONSUMER,37,FEMALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_43,9023.36,6,0.15,4407.85
ORD21351,2023-02-05,2023-02-08,C1732,Customer_186,CORPORATE,40,MALE,WEST,PATNA,TECHNOLOGY,ACCESSORIES,Product_293,15217.52,6,0.0,3937.26
ORD21352,2025-11-06,2025-11-10,C1133,Customer_500,CONSUMER,39,MALE,NORTH,PATNA,FURNITURE,TABLES,Product_275,23123.45,5,0.1,2416.05
ORD21353,2025-04-09,2025-04-10,C1591,Customer_811,CORPORATE,29,MALE,WEST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_38,600.28,8,0.15,4982.03
ORD21354,2025-12-07,2025-12-08,C1679,Customer_639,CONSUMER,46,MALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_74,23314.04,7,0.1,4074.7
ORD21355,2025-12-21,2025-12-27,C1975,Customer_798,CORPORATE,49,FEMALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_48,30395.01,7,0.15,4927.44
ORD21356,2025-12-28,2025-12-29,C1487,Customer_720,CONSUMER,42,FEMALE,WEST,MUMBAI,FURNITURE,TABLES,Product_278,1902.77,4,0.15,5534.54
ORD21357,2024-01-01,2024-01-04,C1787,Customer_285,CONSUMER,56,MALE,SOUTH,BANGALORE,FURNITURE,CHAIRS,Product_299,42740.29,9,0.1,7268.0
ORD21358,2025-08-02,2025-08-07,C1958,Customer_617,CORPORATE,60,MALE,SOUTH,PATNA,TECHNOLOGY,ACCESSORIES,Product_90,23600.62,7,0.0,8253.01
ORD21359,2025-09-02,2025-09-03,C1028,Customer_109,CORPORATE,44,FEMALE,NORTH,PATNA,OFFICE SUPPLIES,PAPER,Product_51,28037.59,5,0.05,9888.13
ORD21360,2024-03-06,2024-03-12,C1358,Customer_713,CORPORATE,58,FEMALE,WEST,BANGALORE,FURNITURE,TABLES,Product_243,40289.94,7,0.1,9776.11
ORD21361,2025-05-08,2025-05-10,C1514,Customer_143,CONSUMER,51,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,BINDERS,Product_220,4053.12,6,0.15,9086.23
ORD21362,2023-08-18,2023-08-19,C1676,Customer_10,CONSUMER,58,MALE,EAST,MUMBAI,OFFICE SUPPLIES,PAPER,Product_240,16848.58,3,0.0,1674.61
ORD21363,2024-01-05,2024-01-06,C1847,Customer_113,CONSUMER,31,FEMALE,SOUTH,PATNA,TECHNOLOGY,LAPTOPS,Product_23,40777.91,1,0.1,6154.93
ORD21364,2023-06-27,2023-06-28,C1162,Customer_562,HOME OFFICE,30,FEMALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_40,40061.2,5,0.2,1484.5
ORD21365,2024-07-21,2024-07-27,C1900,Customer_36,CONSUMER,25,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_163,24532.48,1,0.1,-1281.96
ORD21366,2025-03-03,2025-03-08,C1990,Customer_440,CONSUMER,58,FEMALE,EAST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_243,1521.34,1,0.2,7236.71
ORD21367,2025-06-18,2025-06-19,C1406,Customer_723,CORPORATE,56,MALE,SOUTH,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_269,800.53,8,0.15,-1853.91
ORD21368,2025-09-01,2025-09-06,C1359,Customer_600,CONSUMER,63,FEMALE,EAST,PATNA,FURNITURE,CHAIRS,Product_17,46127.47,3,0.0,3166.85
ORD21369,2023-03-23,2023-03-28,C1461,Customer_284,CONSUMER,55,FEMALE,NORTH,PATNA,TECHNOLOGY,LAPTOPS,Product_35,19678.44,3,0.15,7643.39
ORD21370,2025-04-25,2025-04-28,C1718,Customer_713,HOME OFFICE,25,FEMALE,NORTH,CHENNAI,FURNITURE,CHAIRS,Product_216,27739.6,9,0.05,8011.63
ORD21371,2025-01-31,2025-02-02,C1844,Customer_977,HOME OFFICE,34,MALE,WEST,PATNA,OFFICE SUPPLIES,PAPER,Product_8,1736.38,6,0.2,-1414.0
ORD21372,2024-09-09,2024-09-10,C1833,Customer_476,CONSUMER,47,MALE,NORTH,CHENNAI,FURNITURE,CHAIRS,Product_243,43639.98,7,0.0,5612.35
ORD21373,2025-10-30,2025-10-31,C1323,Customer_93,CORPORATE,28,FEMALE,WEST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_210,25311.47,4,0.2,7415.77
ORD21374,2023-08-04,2023-08-05,C1644,Customer_981,CORPORATE,61,FEMALE,WEST,BANGALORE,FURNITURE,BOOKCASES,Product_147,36431.21,2,0.2,3239.39
ORD21375,2023-10-17,2023-10-22,C1218,Customer_944,CONSUMER,64,MALE,EAST,MUMBAI,TECHNOLOGY,PHONES,Product_143,47548.93,3,0.05,-995.81
ORD21376,2024-03-20,2024-03-24,C1784,Customer_733,CORPORATE,26,FEMALE,SOUTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_62,29197.51,2,0.2,2772.79
ORD21377,2025-07-11,2025-07-13,C1920,Customer_633,CORPORATE,42,FEMALE,EAST,PATNA,FURNITURE,BOOKCASES,Product_84,3199.18,1,0.15,1847.21
ORD21378,2024-07-05,2024-07-11,C1468,Customer_112,HOME OFFICE,53,MALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_185,12912.91,8,0.15,-1408.35
ORD21379,2023-07-12,2023-07-13,C1820,Customer_146,CONSUMER,30,FEMALE,NORTH,BANGALORE,FURNITURE,TABLES,Product_279,8655.07,5,0.1,7076.36
ORD21380,2023-10-16,2023-10-20,C1798,Customer_943,HOME OFFICE,32,MALE,EAST,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_156,41206.73,5,0.2,6795.45
ORD21381,2024-08-05,2024-08-09,C1124,Customer_731,CONSUMER,64,MALE,NORTH,PATNA,FURNITURE,CHAIRS,Product_285,14247.82,9,0.15,4714.13
ORD21382,2025-05-06,2025-05-10,C1311,Customer_889,CORPORATE,31,FEMALE,EAST,CHENNAI,FURNITURE,CHAIRS,Product_265,33563.18,7,0.05,5343.88
ORD21383,2025-02-19,2025-02-21,C1160,Customer_873,CONSUMER,42,MALE,SOUTH,PATNA,FURNITURE,CHAIRS,Product_45,14530.54,2,0.0,2436.65
ORD21384,2025-06-14,2025-06-18,C1513,Customer_53,CORPORATE,27,FEMALE,WEST,CHENNAI,TECHNOLOGY,PHONES,Product_44,21507.74,1,0.0,5879.69
ORD21385,2025-07-08,2025-07-14,C1347,Customer_666,CORPORATE,64,MALE,WEST,BANGALORE,FURNITURE,TABLES,Product_110,34414.45,2,0.0,2383.88
ORD21386,2024-07-17,2024-07-18,C1897,Customer_438,CORPORATE,53,FEMALE,WEST,CHENNAI,FURNITURE,BOOKCASES,Product_229,47525.0,5,0.05,9081.86
ORD21387,2023-01-13,2023-01-19,C1950,Customer_892,CONSUMER,59,MALE,EAST,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_293,34176.48,8,0.15,5835.28
ORD21388,2025-09-13,2025-09-14,C1560,Customer_814,CORPORATE,28,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_172,4266.61,5,0.0,3814.95
ORD21389,2023-12-06,2023-12-09,C1982,Customer_406,CONSUMER,40,MALE,WEST,PATNA,OFFICE SUPPLIES,BINDERS,Product_183,21373.92,7,0.15,2497.14
ORD21390,2025-05-14,2025-05-19,C1729,Customer_547,CONSUMER,26,FEMALE,EAST,NEW DELHI,TECHNOLOGY,ACCESSORIES,Product_223,33785.77,3,0.15,3897.47
ORD21391,2023-11-08,2023-11-12,C1507,Customer_77,CONSUMER,23,FEMALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_288,5363.57,1,0.2,838.36
ORD21392,2025-01-02,2025-01-08,C1017,Customer_527,HOME OFFICE,62,FEMALE,NORTH,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_104,37455.29,3,0.2,3361.58
ORD21393,2023-12-05,2023-12-10,C1475,Customer_214,CONSUMER,55,FEMALE,EAST,CHENNAI,FURNITURE,TABLES,Product_106,24810.15,3,0.05,2883.71
ORD21394,2023-10-27,2023-11-01,C1966,Customer_898,CONSUMER,55,MALE,EAST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_78,40007.13,7,0.2,900.37
ORD21395,2023-12-25,2023-12-30,C1875,Customer_836,CONSUMER,30,FEMALE,EAST,BANGALORE,TECHNOLOGY,PHONES,Product_192,25617.01,6,0.0,5319.52
ORD21396,2023-06-18,2023-06-23,C1308,Customer_300,CORPORATE,26,FEMALE,SOUTH,MUMBAI,TECHNOLOGY,PHONES,Product_223,12971.9,6,0.2,9024.44
ORD21397,2025-01-30,2025-02-04,C1529,Customer_837,CONSUMER,50,FEMALE,NORTH,PATNA,OFFICE SUPPLIES,PAPER,Product_143,1951.32,8,0.0,5710.64
ORD21398,2025-02-06,2025-02-07,C1322,Customer_793,HOME OFFICE,22,FEMALE,SOUTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_102,42941.98,9,0.2,9270.95
ORD21399,2025-09-08,2025-09-10,C1723,Customer_397,CONSUMER,33,MALE,EAST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_277,10890.37,8,0.1,-1418.24
ORD21400,2023-02-11,2023-02-15,C1241,Customer_969,HOME OFFICE,38,MALE,WEST,CHENNAI,FURNITURE,TABLES,Product_268,11332.27,6,0.0,-747.89
ORD21401,2023-07-21,2023-07-25,C1554,Customer_384,HOME OFFICE,59,MALE,NORTH,CHENNAI,TECHNOLOGY,LAPTOPS,Product_277,36118.95,7,0.15,5385.04
ORD21402,2025-08-27,2025-08-28,C1043,Customer_766,CORPORATE,58,FEMALE,EAST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_112,49070.86,4,0.05,7014.72
ORD21403,2024-04-08,2024-04-14,C1283,Customer_758,CONSUMER,48,FEMALE,NORTH,CHENNAI,FURNITURE,BOOKCASES,Product_222,39281.37,8,0.2,4655.61
ORD21404,2024-03-24,2024-03-25,C1178,Customer_513,CONSUMER,58,FEMALE,NORTH,PATNA,FURNITURE,BOOKCASES,Product_92,26553.47,5,0.1,1784.85
ORD21405,2025-07-01,2025-07-06,C1229,Customer_336,CONSUMER,30,MALE,EAST,MUMBAI,FURNITURE,BOOKCASES,Product_184,26424.33,6,0.05,9925.91
ORD21406,2025-03-08,2025-03-10,C1174,Customer_65,CONSUMER,47,MALE,SOUTH,PATNA,OFFICE SUPPLIES,STORAGE,Product_258,36022.18,5,0.05,6042.66
ORD21407,2025-03-04,2025-03-08,C1824,Customer_915,CONSUMER,21,MALE,SOUTH,NEW DELHI,FURNITURE,BOOKCASES,Product_102,34963.02,3,0.2,4573.77
ORD21408,2024-03-12,2024-03-18,C1438,Customer_525,CORPORATE,46,FEMALE,WEST,BANGALORE,OFFICE SUPPLIES,PAPER,Product_189,13626.87,9,0.15,6945.48
ORD21409,2024-06-14,2024-06-17,C1333,Customer_864,CONSUMER,34,MALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_214,41329.37,8,0.05,7042.45
ORD21410,2024-07-18,2024-07-19,C1228,Customer_546,CONSUMER,47,MALE,EAST,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_120,1552.66,2,0.15,-1640.14
ORD21411,2025-05-21,2025-05-24,C1894,Customer_427,HOME OFFICE,50,FEMALE,EAST,BANGALORE,OFFICE SUPPLIES,STORAGE,Product_37,12162.82,2,0.2,6916.73
ORD21412,2023-08-01,2023-08-05,C1839,Customer_571,HOME OFFICE,50,MALE,SOUTH,BANGALORE,FURNITURE,CHAIRS,Product_276,13066.12,9,0.2,-153.78
ORD21413,2025-08-06,2025-08-07,C1137,Customer_597,CORPORATE,25,FEMALE,NORTH,MUMBAI,OFFICE SUPPLIES,PAPER,Product_187,1212.45,9,0.2,5598.79
ORD21414,2023-07-11,2023-07-15,C1543,Customer_598,CORPORATE,55,FEMALE,NORTH,CHENNAI,FURNITURE,CHAIRS,Product_288,42562.83,4,0.15,3799.33
ORD21415,2024-12-05,2024-12-06,C1695,Customer_490,CORPORATE,47,MALE,WEST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_206,32678.06,2,0.1,3093.87
ORD21416,2024-07-02,2024-07-08,C1123,Customer_75,CONSUMER,57,FEMALE,EAST,PATNA,TECHNOLOGY,LAPTOPS,Product_272,23824.75,6,0.15,4401.96
ORD21417,2023-06-03,2023-06-07,C1660,Customer_829,CONSUMER,31,MALE,EAST,BANGALORE,FURNITURE,BOOKCASES,Product_66,33980.0,5,0.15,592.7
ORD21418,2024-07-24,2024-07-27,C1902,Customer_458,CORPORATE,50,FEMALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_198,6633.58,2,0.15,-778.43
ORD21419,2023-08-28,2023-08-30,C1938,Customer_988,CORPORATE,31,FEMALE,WEST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_34,,4,0.1,6182.63
ORD21420,2024-01-09,2024-01-15,C1841,Customer_981,CONSUMER,53,FEMALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_147,30225.73,7,0.0,277.78
ORD21421,2025-03-15,2025-03-21,C1900,Customer_527,HOME OFFICE,57,MALE,SOUTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_217,49537.97,7,0.1,2772.65
ORD21422,2025-03-09,2025-03-10,C1896,Customer_429,HOME OFFICE,30,MALE,EAST,NEW DELHI,OFFICE SUPPLIES,PAPER,Product_211,44691.26,4,0.05,1102.74
ORD21423,2024-09-02,2024-09-05,C1694,Customer_425,CONSUMER,57,FEMALE,SOUTH,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_207,27924.11,1,0.05,8621.44
ORD21424,2024-11-18,2024-11-22,C1564,Customer_239,CORPORATE,22,MALE,EAST,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_162,4195.7,7,0.05,-1257.68
ORD21425,2025-02-12,2025-02-15,C1315,Customer_72,CONSUMER,46,FEMALE,NORTH,CHENNAI,OFFICE SUPPLIES,BINDERS,Product_84,16322.14,7,0.05,-1903.04
ORD21426,2023-05-23,2023-05-29,C1804,Customer_356,HOME OFFICE,44,MALE,SOUTH,PATNA,OFFICE SUPPLIES,BINDERS,Product_242,45483.95,5,0.1,1333.13
ORD21427,2023-09-29,2023-09-30,C1401,Customer_915,CORPORATE,55,MALE,WEST,MUMBAI,TECHNOLOGY,ACCESSORIES,Product_265,27364.96,1,0.0,-185.79
ORD21428,2024-03-01,2024-03-04,C1466,Customer_109,CONSUMER,57,FEMALE,SOUTH,NEW DELHI,FURNITURE,CHAIRS,Product_156,9858.43,6,0.15,4296.67
ORD21429,2023-02-15,2023-02-19,C1134,Customer_47,CONSUMER,47,FEMALE,WEST,PATNA,FURNITURE,BOOKCASES,Product_250,23551.1,5,0.0,1073.87
ORD21430,2023-04-05,2023-04-10,C1545,Customer_518,CORPORATE,41,FEMALE,EAST,PATNA,OFFICE SUPPLIES,BINDERS,Product_109,7556.99,1,0.2,4776.72
ORD21431,2023-03-05,2023-03-11,C1133,Customer_459,CONSUMER,25,MALE,WEST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_105,2329.87,7,0.1,8948.74
ORD21432,2024-02-17,2024-02-19,C1587,Customer_998,CONSUMER,60,MALE,WEST,MUMBAI,OFFICE SUPPLIES,STORAGE,Product_227,30877.38,5,0.2,7121.1
ORD21433,2025-10-29,2025-10-31,C1655,Customer_125,HOME OFFICE,21,MALE,EAST,CHENNAI,FURNITURE,BOOKCASES,Product_6,9003.92,2,0.2,8378.3
ORD21434,2024-04-03,2024-04-09,C1058,Customer_880,CORPORATE,27,MALE,SOUTH,NEW DELHI,TECHNOLOGY,LAPTOPS,Product_131,4302.54,6,0.15,1720.25
ORD21435,2024-04-14,2024-04-19,C1950,Customer_799,CORPORATE,61,FEMALE,WEST,CHENNAI,TECHNOLOGY,PHONES,Product_217,8934.16,3,0.15,-1582.7
ORD21436,2025-03-20,2025-03-21,C1647,Customer_386,CONSUMER,25,MALE,EAST,CHENNAI,TECHNOLOGY,LAPTOPS,Product_62,1140.49,3,0.1,-486.02
ORD21437,2024-05-20,2024-05-23,C1720,Customer_545,CORPORATE,35,FEMALE,EAST,PATNA,TECHNOLOGY,ACCESSORIES,Product_50,39677.01,6,0.15,7192.8
ORD21438,2023-03-25,2023-03-28,C1957,Customer_396,HOME OFFICE,50,FEMALE,NORTH,BANGALORE,FURNITURE,CHAIRS,Product_50,26259.79,9,0.15,7907.64
ORD21439,2023-02-28,2023-03-05,C1449,Customer_577,CORPORATE,24,MALE,EAST,BANGALORE,FURNITURE,CHAIRS,Product_242,13949.75,1,0.15,234.18
ORD21440,2025-11-10,2025-11-15,C1443,Customer_506,CORPORATE,53,MALE,WEST,MUMBAI,FURNITURE,TABLES,Product_269,25183.5,5,0.2,-966.92
ORD21441,2025-07-06,2025-07-10,C1138,Customer_950,CORPORATE,26,MALE,WEST,MUMBAI,FURNITURE,CHAIRS,Product_289,25582.98,4,0.2,7104.12
ORD21442,2023-06-06,2023-06-10,C1594,Customer_683,HOME OFFICE,36,FEMALE,NORTH,BANGALORE,TECHNOLOGY,ACCESSORIES,Product_219,13185.87,6,0.1,2747.83
ORD21443,2024-07-29,2024-07-31,C1360,Customer_540,CORPORATE,27,MALE,NORTH,MUMBAI,OFFICE SUPPLIES,BINDERS,Product_135,21653.65,5,0.1,589.55
ORD21444,2025-04-16,2025-04-17,C1013,Customer_681,CONSUMER,43,FEMALE,WEST,CHENNAI,OFFICE SUPPLIES,PAPER,Product_260,44954.89,6,0.05,1169.37
ORD21445,2024-11-10,2024-11-11,C1811,Customer_104,CONSUMER,43,MALE,SOUTH,CHENNAI,FURNITURE,TABLES,Product_219,9248.77,4,0.2,8370.08
ORD21446,2023-07-22,2023-07-27,C1545,Customer_335,CORPORATE,58,FEMALE,SOUTH,BANGALORE,OFFICE SUPPLIES,PAPER,Product_76,16875.66,3,0.15,1485.94
ORD21447,2023-11-14,2023-11-16,C1445,Customer_86,CONSUMER,52,MALE,EAST,CHENNAI,OFFICE SUPPLIES,STORAGE,Product_160,20748.8,7,0.05,2948.84
ORD21448,2024-02-10,2024-02-12,C1573,Customer_132,CONSUMER,63,FEMALE,NORTH,BANGALORE,FURNITURE,TABLES,Product_225,49624.07,2,0.2,-788.78
ORD21449,2025-09-12,2025-09-16,C1360,Customer_751,CORPORATE,28,MALE,EAST,NEW DELHI,FURNITURE,CHAIRS,Product_90,7351.25,1,0.15,9808.66
ORD21450,2025-08-06,2025-08-09,C1402,Customer_902,CONSUMER,54,FEMALE,WEST,NEW DELHI,FURNITURE,TABLES,Product_5,,9,0.0,3346.59
ORD21451,2025-12-29,2025-12-30,C1490,Customer_106,CONSUMER,53,FEMALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_239,4829.74,2,0.15,2236.27
ORD21452,2024-05-09,2024-05-11,C1487,Customer_720,HOME OFFICE,47,MALE,EAST,BANGALORE,TECHNOLOGY,LAPTOPS,Product_97,17855.42,7,0.0,8388.05
ORD21453,2024-11-09,2024-11-13,C1986,Customer_246,CONSUMER,51,FEMALE,NORTH,BANGALORE,TECHNOLOGY,PHONES,Product_33,45224.51,1,0.2,-998.79
ORD21454,2025-04-14,2025-04-18,C1860,Customer_331,HOME OFFICE,46,FEMALE,NORTH,CHENNAI,FURNITURE,TABLES,Product_190,13773.6,8,0.0,4750.58
